time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen,relative_position,time_numeric
2024-10-17 09:54:03.463157500+00:00,8,1,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:54:03.463157
2024-10-17 09:54:06.615076400+00:00,8,1,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:54:06.615076
2024-10-17 09:54:22.079802900+00:00,8,2,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:54:22.079802
2024-10-17 09:54:25.154440+00:00,8,2,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:54:25.154440
2024-10-17 09:54:40.508980+00:00,8,3,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:54:40.508980
2024-10-17 09:54:43.501077200+00:00,8,3,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:54:43.501077
2024-10-17 09:54:59.551224800+00:00,8,4,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:54:59.551224
2024-10-17 09:55:02.521613300+00:00,8,4,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:55:02.521613
2024-10-17 09:55:18.601417500+00:00,8,5,DTE Staff,3,11,529,1749,-65.0,-200.0,0,09:55:18.601417
2024-10-17 09:55:21.575438200+00:00,8,5,DTE Student,4,11,529,1749,-65.0,-200.0,0,09:55:21.575438
2024-10-17 09:55:37.017453100+00:00,8,6,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:55:37.017453
2024-10-17 09:55:39.931770400+00:00,8,6,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:55:39.931770
2024-10-17 09:55:55.688819400+00:00,8,7,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:55:55.688819
2024-10-17 09:55:58.774106600+00:00,8,7,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:55:58.774106
2024-10-17 09:56:14.209035900+00:00,8,8,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:56:14.209035
2024-10-17 09:56:17.278276200+00:00,8,8,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:56:17.278276
2024-10-17 09:56:32.853301100+00:00,8,9,DTE Staff,3,11,529,1749,-67.0,-200.0,0,09:56:32.853301
2024-10-17 09:56:35.920038900+00:00,8,9,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:56:35.920038
2024-10-17 09:56:51.691415600+00:00,8,10,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:56:51.691415
2024-10-17 09:56:54.657490800+00:00,8,10,DTE Student,4,11,529,1749,-70.0,-200.0,0,09:56:54.657490
2024-10-17 09:57:12.471909200+00:00,8,11,DTE Student,4,11,529,1749,-64.0,-200.0,0,09:57:12.471909
2024-10-17 09:57:13.191773200+00:00,8,11,DTE Staff,3,11,529,1749,-64.0,-200.0,0,09:57:13.191773
2024-10-17 09:57:28.662999300+00:00,8,12,DTE Staff,3,11,529,1749,-69.0,-200.0,0,09:57:28.662999
2024-10-17 09:57:31.825922+00:00,8,12,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:57:31.825922
2024-10-17 09:57:47.085590900+00:00,8,13,DTE Student,4,11,529,1749,-68.0,-200.0,0,09:57:47.085590
2024-10-17 09:57:50.159182+00:00,8,13,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:57:50.159182
2024-10-17 09:58:05.536223100+00:00,8,14,DTE Student,4,11,529,1749,-71.0,-200.0,0,09:58:05.536223
2024-10-17 09:58:08.589859600+00:00,8,14,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:58:08.589859
2024-10-17 09:58:26.099687500+00:00,8,15,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:58:26.099687
2024-10-17 09:58:27.045740500+00:00,8,15,DTE Staff,3,11,529,1749,-67.0,-200.0,0,09:58:27.045740
2024-10-17 09:58:43.319334300+00:00,8,16,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:58:43.319334
2024-10-17 09:58:46.401022800+00:00,8,16,DTE Staff,3,11,529,1749,-70.0,-200.0,0,09:58:46.401022
2024-10-17 09:59:02.143094100+00:00,8,17,DTE Staff,3,11,529,1749,-68.0,-200.0,0,09:59:02.143094
2024-10-17 09:59:05.214941700+00:00,8,17,DTE Student,4,11,529,1749,-69.0,-200.0,0,09:59:05.214941
2024-10-17 09:59:20.887188900+00:00,8,18,DTE Student,4,11,529,1749,-65.0,-200.0,0,09:59:20.887188
2024-10-17 09:59:23.852475900+00:00,8,18,DTE Staff,3,11,529,1749,-65.0,-200.0,0,09:59:23.852475
2024-10-17 09:59:39.523252900+00:00,8,19,DTE Staff,3,11,529,1749,-66.0,-200.0,0,09:59:39.523252
2024-10-17 09:59:42.490628200+00:00,8,19,DTE Student,4,11,529,1749,-67.0,-200.0,0,09:59:42.490628
2024-10-17 09:59:57.914834500+00:00,8,20,DTE Staff,3,11,529,1749,-71.0,-200.0,0,09:59:57.914834
2024-10-17 10:00:00.955102100+00:00,8,20,DTE Student,4,11,529,1749,-72.0,-200.0,0,10:00:00.955102
2024-10-17 10:29:09.307917700+00:00,30,1,DTE Student,4,11,989,1202,-46.0,-200.0,1,10:29:09.307917
2024-10-17 10:29:12.482997700+00:00,30,1,DTE Staff,3,11,989,1202,-46.0,-200.0,1,10:29:12.482997
2024-10-17 10:29:15.357144400+00:00,30,1,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:29:15.357144
2024-10-17 10:29:18.323163600+00:00,30,1,DTE Staff,2,1,989,1202,-200.0,-91.0,1,10:29:18.323163
2024-10-17 10:29:34.198883600+00:00,30,2,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:29:34.198883
2024-10-17 10:29:37.369628700+00:00,30,2,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:29:37.369628
2024-10-17 10:29:40.236638200+00:00,30,2,DTE Staff,2,1,989,1202,-200.0,-89.0,1,10:29:40.236638
2024-10-17 10:29:43.308002100+00:00,30,2,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:29:43.308002
2024-10-17 10:29:58.664694700+00:00,30,3,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:29:58.664694
2024-10-17 10:30:01.639395100+00:00,30,3,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:30:01.639395
2024-10-17 10:30:04.622204100+00:00,30,3,DTE Staff,1,1,989,1202,-200.0,-89.0,1,10:30:04.622204
2024-10-17 10:30:07.679562400+00:00,30,3,DTE Staff,2,1,989,1202,-200.0,-91.0,1,10:30:07.679562
2024-10-17 10:30:23.346186200+00:00,30,4,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:30:23.346186
2024-10-17 10:30:26.317919800+00:00,30,4,DTE Staff,3,11,989,1202,-43.0,-200.0,1,10:30:26.317919
2024-10-17 10:30:29.328439200+00:00,30,4,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:30:29.328439
2024-10-17 10:30:32.334693500+00:00,30,4,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:30:32.334693
2024-10-17 10:30:47.884072800+00:00,30,5,DTE Student,4,11,989,1202,-41.0,-200.0,1,10:30:47.884072
2024-10-17 10:30:50.897295100+00:00,30,5,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:30:50.897295
2024-10-17 10:30:53.963543200+00:00,30,5,DTE Staff,1,1,989,1202,-200.0,-90.0,1,10:30:53.963543
2024-10-17 10:30:57.037608600+00:00,30,5,DTE Staff,2,1,989,1202,-200.0,-91.0,1,10:30:57.037608
2024-10-17 10:31:12.921557800+00:00,30,6,DTE Student,4,11,989,1202,-41.0,-200.0,1,10:31:12.921557
2024-10-17 10:31:15.907614500+00:00,30,6,DTE Staff,3,11,989,1202,-42.0,-200.0,1,10:31:15.907614
2024-10-17 10:31:18.950469600+00:00,30,6,DTE Staff,1,1,989,1202,-200.0,-89.0,1,10:31:18.950469
2024-10-17 10:31:22.024779700+00:00,30,6,DTE Staff,2,1,989,1202,-200.0,-90.0,1,10:31:22.024779
2024-10-17 10:31:37.383357800+00:00,30,7,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:31:37.383357
2024-10-17 10:31:40.560084100+00:00,30,7,DTE Staff,3,11,989,1202,-42.0,-200.0,1,10:31:40.560084
2024-10-17 10:31:43.425652+00:00,30,7,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:31:43.425652
2024-10-17 10:31:46.497366400+00:00,30,7,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:31:46.497366
2024-10-17 10:32:02.064305500+00:00,30,8,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:32:02.064305
2024-10-17 10:32:05.026723500+00:00,30,8,DTE Staff,3,11,989,1202,-42.0,-200.0,1,10:32:05.026723
2024-10-17 10:32:08.102739600+00:00,30,8,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:32:08.102739
2024-10-17 10:32:11.076436800+00:00,30,8,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:32:11.076436
2024-10-17 10:32:26.452678700+00:00,30,9,DTE Staff,3,11,989,1202,-42.0,-200.0,1,10:32:26.452678
2024-10-17 10:32:29.512194400+00:00,30,9,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:32:29.512194
2024-10-17 10:32:32.475633800+00:00,30,9,DTE Staff,2,1,989,1202,-200.0,-90.0,1,10:32:32.475633
2024-10-17 10:32:35.547132100+00:00,30,9,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:32:35.547132
2024-10-17 10:32:51.319822600+00:00,30,10,DTE Staff,3,11,989,1202,-42.0,-200.0,1,10:32:51.319822
2024-10-17 10:32:54.222377+00:00,30,10,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:32:54.222377
2024-10-17 10:32:57.257043700+00:00,30,10,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:32:57.257043
2024-10-17 10:33:00.330848700+00:00,30,10,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:33:00.330848
2024-10-17 10:33:15.791430100+00:00,30,11,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:33:15.791430
2024-10-17 10:33:18.863672900+00:00,30,11,DTE Student,4,11,989,1202,-42.0,-200.0,1,10:33:18.863672
2024-10-17 10:33:21.832186300+00:00,30,11,DTE Staff,2,1,989,1202,-200.0,-90.0,1,10:33:21.832186
2024-10-17 10:33:24.802976300+00:00,30,11,DTE Staff,1,1,989,1202,-200.0,-93.0,1,10:33:24.802976
2024-10-17 10:33:42.000417500+00:00,30,12,DTE Student,4,11,989,1202,-44.0,-200.0,1,10:33:42.000417
2024-10-17 10:33:44.975195100+00:00,30,12,DTE Staff,3,11,989,1202,-44.0,-200.0,1,10:33:44.975195
2024-10-17 10:33:48.046536800+00:00,30,12,DTE Staff,1,1,989,1202,-200.0,-89.0,1,10:33:48.046536
2024-10-17 10:33:51.223897900+00:00,30,12,DTE Staff,2,1,989,1202,-200.0,-89.0,1,10:33:51.223897
2024-10-17 10:34:06.584393400+00:00,30,13,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:34:06.584393
2024-10-17 10:34:09.653514200+00:00,30,13,DTE Student,4,11,989,1202,-41.0,-200.0,1,10:34:09.653514
2024-10-17 10:34:12.621405700+00:00,30,13,DTE Staff,2,1,989,1202,-200.0,-91.0,1,10:34:12.621405
2024-10-17 10:34:15.694514600+00:00,30,13,DTE Staff,1,1,989,1202,-200.0,-91.0,1,10:34:15.694514
2024-10-17 10:34:31.196746800+00:00,30,14,DTE Student,4,11,989,1202,-41.0,-200.0,1,10:34:31.196746
2024-10-17 10:34:34.229071200+00:00,30,14,DTE Staff,3,11,989,1202,-41.0,-200.0,1,10:34:34.229071
2024-10-17 10:34:37.110176600+00:00,30,14,DTE Staff,2,1,989,1202,-200.0,-91.0,1,10:34:37.110176
2024-10-17 10:34:40.168469300+00:00,30,14,DTE Staff,1,1,989,1202,-200.0,-92.0,1,10:34:40.168469
2024-10-17 10:34:55.625947100+00:00,30,15,DTE Student,4,11,989,1202,-44.0,-200.0,1,10:34:55.625947
2024-10-17 10:34:58.702230300+00:00,30,15,DTE Staff,3,11,989,1202,-44.0,-200.0,1,10:34:58.702230
2024-10-17 10:35:01.673405100+00:00,30,15,DTE Staff,1,1,989,1202,-200.0,-92.0,1,10:35:01.673405
2024-10-17 10:35:04.641513200+00:00,30,15,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:35:04.641513
2024-10-17 10:35:20.314371200+00:00,30,16,DTE Student,4,11,989,1202,-43.0,-200.0,1,10:35:20.314371
2024-10-17 10:35:23.382483200+00:00,30,16,DTE Staff,3,11,989,1202,-43.0,-200.0,1,10:35:23.382483
2024-10-17 10:35:26.375589800+00:00,30,16,DTE Staff,1,1,989,1202,-200.0,-86.0,1,10:35:26.375589
2024-10-17 10:35:29.525112500+00:00,30,16,DTE Staff,2,1,989,1202,-200.0,-88.0,1,10:35:29.525112
2024-10-17 10:35:46.119802200+00:00,30,17,DTE Staff,3,11,989,1202,-44.0,-200.0,1,10:35:46.119802
2024-10-17 10:35:49.084042200+00:00,30,17,DTE Student,4,11,989,1202,-44.0,-200.0,1,10:35:49.084042
2024-10-17 10:35:52.053357200+00:00,30,17,DTE Staff,1,1,989,1202,-200.0,-90.0,1,10:35:52.053357
2024-10-17 10:35:55.107521800+00:00,30,17,DTE Staff,2,1,989,1202,-200.0,-92.0,1,10:35:55.107521
2024-10-17 10:36:10.691246400+00:00,30,18,DTE Staff,3,11,989,1202,-46.0,-200.0,1,10:36:10.691246
2024-10-17 10:36:13.769936500+00:00,30,18,DTE Student,4,11,989,1202,-47.0,-200.0,1,10:36:13.769936
2024-10-17 10:36:16.731824300+00:00,30,18,DTE Staff,1,1,989,1202,-200.0,-93.0,1,10:36:16.731824
2024-10-17 10:36:22.339535600+00:00,30,18,DTE Staff,2,1,989,1202,-200.0,-93.0,1,10:36:22.339535
2024-10-17 10:36:37.216855500+00:00,30,19,DTE Student,4,11,989,1202,-52.0,-200.0,1,10:36:37.216855
2024-10-17 10:36:40.284576600+00:00,30,19,DTE Staff,3,11,989,1202,-53.0,-200.0,1,10:36:40.284576
2024-10-17 10:36:43.203683500+00:00,30,19,DTE Staff,2,1,989,1202,-200.0,-87.0,1,10:36:43.203683
2024-10-17 10:36:46.333554100+00:00,30,19,DTE Staff,1,1,989,1202,-200.0,-88.0,1,10:36:46.333554
2024-10-17 10:37:03.110155700+00:00,30,20,DTE Staff,3,11,989,1202,-46.0,-200.0,1,10:37:03.110155
2024-10-17 10:37:06.294725800+00:00,30,20,DTE Student,4,11,989,1202,-47.0,-200.0,1,10:37:06.294725
2024-10-17 10:37:09.159721900+00:00,30,20,DTE Staff,1,1,989,1202,-200.0,-89.0,1,10:37:09.159721
2024-10-17 10:37:12.234211+00:00,30,20,DTE Staff,2,1,989,1202,-200.0,-89.0,1,10:37:12.234211
2024-10-17 10:39:01.290371500+00:00,37,1,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:39:01.290371
2024-10-17 10:39:04.361624400+00:00,37,1,DTE Staff,3,11,1908,1037,-55.0,-200.0,1,10:39:04.361624
2024-10-17 10:39:07.231557200+00:00,37,1,DTE Staff,2,1,1908,1037,-200.0,-81.0,1,10:39:07.231557
2024-10-17 10:39:10.264764400+00:00,37,1,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:39:10.264764
2024-10-17 10:39:27.606968800+00:00,37,2,DTE Staff,3,11,1908,1037,-53.0,-200.0,1,10:39:27.606968
2024-10-17 10:39:30.612098900+00:00,37,2,DTE Student,4,11,1908,1037,-55.0,-200.0,1,10:39:30.612098
2024-10-17 10:39:35.023708700+00:00,37,2,DTE Staff,1,1,1908,1037,-200.0,-81.0,1,10:39:35.023708
2024-10-17 10:39:36.633736900+00:00,37,2,DTE Staff,2,1,1908,1037,-200.0,-82.0,1,10:39:36.633736
2024-10-17 10:39:53.471872700+00:00,37,3,DTE Staff,3,11,1908,1037,-54.0,-200.0,1,10:39:53.471872
2024-10-17 10:39:59.566795400+00:00,37,3,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:39:59.566795
2024-10-17 10:39:59.761023500+00:00,37,3,DTE Staff,1,1,1908,1037,-200.0,-81.0,1,10:39:59.761023
2024-10-17 10:40:02.525578200+00:00,37,3,DTE Staff,2,1,1908,1037,-200.0,-83.0,1,10:40:02.525578
2024-10-17 10:40:19.627322500+00:00,37,4,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:40:19.627322
2024-10-17 10:40:22.910922500+00:00,37,4,DTE Staff,3,11,1908,1037,-55.0,-200.0,1,10:40:22.910922
2024-10-17 10:40:28.845021100+00:00,37,4,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:40:28.845021
2024-10-17 10:40:44.370696300+00:00,37,5,DTE Staff,3,11,1908,1037,-55.0,-200.0,1,10:40:44.370696
2024-10-17 10:40:47.470788300+00:00,37,5,DTE Student,4,11,1908,1037,-56.0,-200.0,1,10:40:47.470788
2024-10-17 10:40:50.449103900+00:00,37,5,DTE Staff,2,1,1908,1037,-200.0,-84.0,1,10:40:50.449103
2024-10-17 10:40:53.524446300+00:00,37,5,DTE Staff,1,1,1908,1037,-200.0,-85.0,1,10:40:53.524446
2024-10-17 10:41:09.457443400+00:00,37,6,DTE Staff,3,11,1908,1037,-54.0,-200.0,1,10:41:09.457443
2024-10-17 10:41:12.566214500+00:00,37,6,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:41:12.566214
2024-10-17 10:41:15.487157200+00:00,37,6,DTE Staff,2,1,1908,1037,-200.0,-82.0,1,10:41:15.487157
2024-10-17 10:41:18.510092+00:00,37,6,DTE Staff,1,1,1908,1037,-200.0,-83.0,1,10:41:18.510092
2024-10-17 10:41:34.687462400+00:00,37,7,DTE Staff,3,11,1908,1037,-57.0,-200.0,1,10:41:34.687462
2024-10-17 10:41:37.727864+00:00,37,7,DTE Student,4,11,1908,1037,-57.0,-200.0,1,10:41:37.727864
2024-10-17 10:41:40.728359800+00:00,37,7,DTE Staff,1,1,1908,1037,-200.0,-81.0,1,10:41:40.728359
2024-10-17 10:41:43.800004200+00:00,37,7,DTE Staff,2,1,1908,1037,-200.0,-82.0,1,10:41:43.800004
2024-10-17 10:42:00.486490+00:00,37,8,DTE Student,4,11,1908,1037,-55.0,-200.0,1,10:42:00.486490
2024-10-17 10:42:03.462011900+00:00,37,8,DTE Staff,3,11,1908,1037,-56.0,-200.0,1,10:42:03.462011
2024-10-17 10:42:06.535610+00:00,37,8,DTE Staff,1,1,1908,1037,-200.0,-83.0,1,10:42:06.535610
2024-10-17 10:42:09.504959200+00:00,37,8,DTE Staff,2,1,1908,1037,-200.0,-83.0,1,10:42:09.504959
2024-10-17 10:42:25.476254300+00:00,37,9,DTE Staff,3,11,1908,1037,-54.0,-200.0,1,10:42:25.476254
2024-10-17 10:42:28.551811200+00:00,37,9,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:42:28.551811
2024-10-17 10:42:31.522976300+00:00,37,9,DTE Staff,2,1,1908,1037,-200.0,-82.0,1,10:42:31.522976
2024-10-17 10:42:34.591278800+00:00,37,9,DTE Staff,1,1,1908,1037,-200.0,-83.0,1,10:42:34.591278
2024-10-17 10:42:50.568573300+00:00,37,10,DTE Student,4,11,1908,1037,-52.0,-200.0,1,10:42:50.568573
2024-10-17 10:42:53.640629700+00:00,37,10,DTE Staff,3,11,1908,1037,-52.0,-200.0,1,10:42:53.640629
2024-10-17 10:42:56.709586+00:00,37,10,DTE Staff,1,1,1908,1037,-200.0,-84.0,1,10:42:56.709586
2024-10-17 10:42:59.681011+00:00,37,10,DTE Staff,2,1,1908,1037,-200.0,-86.0,1,10:42:59.681011
2024-10-17 10:43:15.510754300+00:00,37,11,DTE Staff,3,11,1908,1037,-53.0,-200.0,1,10:43:15.510754
2024-10-17 10:43:18.522535900+00:00,37,11,DTE Student,4,11,1908,1037,-53.0,-200.0,1,10:43:18.522535
2024-10-17 10:43:21.490592800+00:00,37,11,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:43:21.490592
2024-10-17 10:43:24.667760100+00:00,37,11,DTE Staff,2,1,1908,1037,-200.0,-84.0,1,10:43:24.667760
2024-10-17 10:43:44.531595100+00:00,37,12,DTE Student,4,11,1908,1037,-53.0,-200.0,1,10:43:44.531595
2024-10-17 10:43:45.233672200+00:00,37,12,DTE Staff,3,11,1908,1037,-54.0,-200.0,1,10:43:45.233672
2024-10-17 10:43:50.034335200+00:00,37,12,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:43:50.034335
2024-10-17 10:44:21.093217500+00:00,37,13,DTE Staff,3,11,1908,1037,-52.0,-200.0,1,10:44:21.093217
2024-10-17 10:44:29.381807900+00:00,37,13,DTE Staff,2,1,1908,1037,-200.0,-83.0,1,10:44:29.381807
2024-10-17 10:44:29.381807900+00:00,37,13,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:44:29.381807
2024-10-17 10:44:30.203156100+00:00,37,13,DTE Staff,1,1,1908,1037,-200.0,-84.0,1,10:44:30.203156
2024-10-17 10:44:45.564579+00:00,37,14,DTE Student,4,11,1908,1037,-55.0,-200.0,1,10:44:45.564579
2024-10-17 10:44:48.633541400+00:00,37,14,DTE Staff,3,11,1908,1037,-55.0,-200.0,1,10:44:48.633541
2024-10-17 10:45:12.802414600+00:00,37,15,DTE Student,4,11,1908,1037,-59.0,-200.0,1,10:45:12.802414
2024-10-17 10:45:15.873947300+00:00,37,15,DTE Staff,3,11,1908,1037,-60.0,-200.0,1,10:45:15.873947
2024-10-17 10:45:24.750821400+00:00,37,15,DTE Staff,1,1,1908,1037,-200.0,-84.0,1,10:45:24.750821
2024-10-17 10:45:24.750821400+00:00,37,15,DTE Staff,2,1,1908,1037,-200.0,-79.0,1,10:45:24.750821
2024-10-17 10:46:06.049523200+00:00,37,17,DTE Student,4,11,1908,1037,-59.0,-200.0,1,10:46:06.049523
2024-10-17 10:46:30.831638900+00:00,37,18,DTE Student,4,11,1908,1037,-52.0,-200.0,1,10:46:30.831638
2024-10-17 10:46:33.902740800+00:00,37,18,DTE Staff,3,11,1908,1037,-53.0,-200.0,1,10:46:33.902740
2024-10-17 10:46:36.872089900+00:00,37,18,DTE Staff,2,1,1908,1037,-200.0,-82.0,1,10:46:36.872089
2024-10-17 10:46:39.944156700+00:00,37,18,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:46:39.944156
2024-10-17 10:46:55.633203300+00:00,37,19,DTE Staff,3,11,1908,1037,-54.0,-200.0,1,10:46:55.633203
2024-10-17 10:46:58.785670900+00:00,37,19,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:46:58.785670
2024-10-17 10:47:01.653119700+00:00,37,19,DTE Staff,1,1,1908,1037,-200.0,-82.0,1,10:47:01.653119
2024-10-17 10:47:04.723590900+00:00,37,19,DTE Staff,2,1,1908,1037,-200.0,-83.0,1,10:47:04.723590
2024-10-17 10:47:20.671099+00:00,37,20,DTE Staff,3,11,1908,1037,-53.0,-200.0,1,10:47:20.671099
2024-10-17 10:47:23.669681400+00:00,37,20,DTE Student,4,11,1908,1037,-54.0,-200.0,1,10:47:23.669681
2024-10-17 10:47:26.576408200+00:00,37,20,DTE Staff,1,1,1908,1037,-200.0,-80.0,1,10:47:26.576408
2024-10-17 10:47:30.215295900+00:00,37,20,DTE Staff,2,1,1908,1037,-200.0,-81.0,1,10:47:30.215295
2024-10-23 02:57:21.739356300+00:00,12,1,DTE Student,4,11,759,1567,-67.0,-200.0,0,02:57:21.739356
2024-10-23 02:57:24.851816800+00:00,12,1,DTE Staff,3,11,759,1567,-67.0,-200.0,0,02:57:24.851816
2024-10-23 02:57:40.995282500+00:00,12,2,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:57:40.995282
2024-10-23 02:57:44.077922500+00:00,12,2,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:57:44.077922
2024-10-23 02:58:00.549143300+00:00,12,3,DTE Student,4,11,759,1567,-60.0,-200.0,0,02:58:00.549143
2024-10-23 02:58:03.620991100+00:00,12,3,DTE Staff,3,11,759,1567,-60.0,-200.0,0,02:58:03.620991
2024-10-23 02:58:19.291186+00:00,12,4,DTE Student,4,11,759,1567,-60.0,-200.0,0,02:58:19.291186
2024-10-23 02:58:22.360168300+00:00,12,4,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:58:22.360168
2024-10-23 02:58:40.900872300+00:00,12,5,DTE Student,4,11,759,1567,-61.0,-200.0,0,02:58:40.900872
2024-10-23 02:58:43.864247800+00:00,12,5,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:58:43.864247
2024-10-23 02:59:02.606741300+00:00,12,6,DTE Staff,3,11,759,1567,-62.0,-200.0,0,02:59:02.606741
2024-10-23 02:59:05.677386600+00:00,12,6,DTE Student,4,11,759,1567,-62.0,-200.0,0,02:59:05.677386
2024-10-23 02:59:16.928408+00:00,12,7,DTE Staff,3,11,759,1567,-61.0,-200.0,0,02:59:16.928408
