,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,70:A7:41:DC:8E:55,11,LAUREN,13,RP114,-76,DTE Staff,2025-02-25T03:52:20.6400306Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,14,RP114,-79,DTE Staff,2025-02-25T03:52:46.5562715Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,15,RP114,-83,DTE Staff,2025-02-25T03:53:14.3051797Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,16,RP114,-78,DTE Staff,2025-02-25T03:53:37.6616474Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,17,RP114,-79,DTE Staff,2025-02-25T03:54:06.4319219Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,18,RP114,-79,DTE Staff,2025-02-25T03:54:30.3814658Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,19,RP114,-77,DTE Staff,2025-02-25T03:54:57.7368924Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,2,RP114,-78,DTE Staff,2025-02-25T03:47:40.2722214Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,20,RP114,-77,DTE Staff,2025-02-25T03:55:23.1327581Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,3,RP114,-77,DTE Staff,2025-02-25T03:48:11.4980163Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,4,RP114,-77,DTE Staff,2025-02-25T03:48:32.0910168Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,5,RP114,-81,DTE Staff,2025-02-25T03:49:01.772308Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,6,RP114,-76,DTE Staff,2025-02-25T03:49:24.0105536Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,7,RP114,-81,DTE Staff,2025-02-25T03:49:49.4968272Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,8,RP114,-78,DTE Staff,2025-02-25T03:50:11.8465596Z,esp/topic,1290,639
,70:A7:41:DC:8E:55,11,LAUREN,9,RP114,-73,DTE Staff,2025-02-25T03:50:37.0070061Z,esp/topic,1290,639
,72:A7:41:9C:8E:55,11,LAUREN,1,RP115,-84,DTE IoT,2025-02-25T03:57:07.9200702Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,10,RP115,-84,DTE IoT,2025-02-25T04:00:51.6916449Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,11,RP115,-82,DTE IoT,2025-02-25T04:01:20.023981Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,12,RP115,-83,DTE IoT,2025-02-25T04:01:44.7828663Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,13,RP115,-82,DTE IoT,2025-02-25T04:02:06.5799969Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,14,RP115,-81,DTE IoT,2025-02-25T04:02:32.5995556Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,16,RP115,-84,DTE IoT,2025-02-25T04:03:31.9869602Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,17,RP115,-81,DTE IoT,2025-02-25T04:04:01.2631614Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,18,RP115,-84,DTE IoT,2025-02-25T04:04:30.012471Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,19,RP115,-82,DTE IoT,2025-02-25T04:04:52.7289317Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,2,RP115,-85,DTE IoT,2025-02-25T03:57:37.0676282Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,20,RP115,-82,DTE IoT,2025-02-25T04:05:23.0195813Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,3,RP115,-83,DTE IoT,2025-02-25T03:58:02.3344917Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,4,RP115,-85,DTE IoT,2025-02-25T03:58:25.1187189Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,5,RP115,-81,DTE IoT,2025-02-25T03:58:51.5699428Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,6,RP115,-82,DTE IoT,2025-02-25T03:59:13.7230815Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,7,RP115,-82,DTE IoT,2025-02-25T03:59:35.3963792Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,8,RP115,-83,DTE IoT,2025-02-25T04:00:02.8875641Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,9,RP115,-84,DTE IoT,2025-02-25T04:00:28.7304723Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,1,RP115,-83,DTE Staff,2025-02-25T03:57:04.7106804Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,10,RP115,-85,DTE Staff,2025-02-25T04:00:54.4142686Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,11,RP115,-81,DTE Staff,2025-02-25T04:01:17.119533Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,12,RP115,-83,DTE Staff,2025-02-25T04:01:42.0333618Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,13,RP115,-85,DTE Staff,2025-02-25T04:02:09.5689077Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,14,RP115,-82,DTE Staff,2025-02-25T04:02:35.2461836Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,15,RP115,-82,DTE Staff,2025-02-25T04:02:59.3138156Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,16,RP115,-83,DTE Staff,2025-02-25T04:03:28.8521238Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,19,RP115,-86,DTE Staff,2025-02-25T04:04:55.457539Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,2,RP115,-83,DTE Staff,2025-02-25T03:57:33.6078677Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,3,RP115,-82,DTE Staff,2025-02-25T03:57:59.1828079Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,4,RP115,-86,DTE Staff,2025-02-25T03:58:28.3708828Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,7,RP115,-83,DTE Staff,2025-02-25T03:59:38.5189373Z,esp/topic,1290,838
,70:A7:41:DC:8E:55,11,LAUREN,8,RP115,-83,DTE Staff,2025-02-25T04:00:06.0744874Z,esp/topic,1290,838
,72:A7:41:9C:8E:55,11,LAUREN,1,RP118,-79,DTE IoT,2025-02-25T04:07:14.8138824Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,10,RP118,-79,DTE IoT,2025-02-25T04:11:00.6048908Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,11,RP118,-77,DTE IoT,2025-02-25T04:11:26.7111293Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,12,RP118,-76,DTE IoT,2025-02-25T04:11:49.9747333Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,13,RP118,-76,DTE IoT,2025-02-25T04:12:15.5463771Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,14,RP118,-75,DTE IoT,2025-02-25T04:12:42.7969495Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,15,RP118,-77,DTE IoT,2025-02-25T04:13:05.9787409Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,16,RP118,-77,DTE IoT,2025-02-25T04:13:27.9379301Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,17,RP118,-76,DTE IoT,2025-02-25T04:13:53.6745287Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,18,RP118,-77,DTE IoT,2025-02-25T04:14:19.361673Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,2,RP118,-77,DTE IoT,2025-02-25T04:07:38.1033327Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,20,RP118,-77,DTE IoT,2025-02-25T04:15:09.4352888Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,3,RP118,-74,DTE IoT,2025-02-25T04:08:04.4160416Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,4,RP118,-74,DTE IoT,2025-02-25T04:08:32.583298Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,5,RP118,-73,DTE IoT,2025-02-25T04:08:55.4975343Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,6,RP118,-75,DTE IoT,2025-02-25T04:09:17.2490527Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,7,RP118,-78,DTE IoT,2025-02-25T04:09:45.6479238Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,8,RP118,-79,DTE IoT,2025-02-25T04:10:10.9611014Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,9,RP118,-78,DTE IoT,2025-02-25T04:10:34.3489032Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,1,RP118,-79,DTE Staff,2025-02-25T04:07:12.0431871Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,10,RP118,-79,DTE Staff,2025-02-25T04:10:57.5320344Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,11,RP118,-77,DTE Staff,2025-02-25T04:11:23.7431702Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,12,RP118,-76,DTE Staff,2025-02-25T04:11:53.4123032Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,13,RP118,-78,DTE Staff,2025-02-25T04:12:18.2942361Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,14,RP118,-78,DTE Staff,2025-02-25T04:12:45.5304568Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,15,RP118,-76,DTE Staff,2025-02-25T04:13:03.4346367Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,16,RP118,-78,DTE Staff,2025-02-25T04:13:30.935581Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,17,RP118,-76,DTE Staff,2025-02-25T04:13:56.7812127Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,18,RP118,-78,DTE Staff,2025-02-25T04:14:22.2350087Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,19,RP118,-79,DTE Staff,2025-02-25T04:14:44.2510921Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,2,RP118,-78,DTE Staff,2025-02-25T04:07:41.1242477Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,20,RP118,-77,DTE Staff,2025-02-25T04:15:06.4751599Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,3,RP118,-76,DTE Staff,2025-02-25T04:08:07.4035993Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,4,RP118,-76,DTE Staff,2025-02-25T04:08:32.583298Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,6,RP118,-76,DTE Staff,2025-02-25T04:09:20.4076086Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,7,RP118,-77,DTE Staff,2025-02-25T04:09:42.5875229Z,esp/topic,1520,469
,70:A7:41:DC:8E:55,11,LAUREN,8,RP118,-76,DTE Staff,2025-02-25T04:10:08.0199675Z,esp/topic,1520,469
,72:A7:41:9C:8E:55,11,LAUREN,1,RP119,-78,DTE IoT,2025-02-25T04:16:57.5619034Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,10,RP119,-75,DTE IoT,2025-02-25T04:20:43.4737609Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,11,RP119,-77,DTE IoT,2025-02-25T04:21:09.2842792Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,12,RP119,-76,DTE IoT,2025-02-25T04:21:34.8704849Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,14,RP119,-79,DTE IoT,2025-02-25T04:22:21.0276504Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,15,RP119,-78,DTE IoT,2025-02-25T04:22:49.4220134Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,16,RP119,-78,DTE IoT,2025-02-25T04:23:15.5916046Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,18,RP119,-75,DTE IoT,2025-02-25T04:24:08.9211963Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,19,RP119,-77,DTE IoT,2025-02-25T04:24:39.607219Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,2,RP119,-77,DTE IoT,2025-02-25T04:17:22.2047711Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,20,RP119,-79,DTE IoT,2025-02-25T04:25:08.3844439Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,4,RP119,-76,DTE IoT,2025-02-25T04:18:09.9776235Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,5,RP119,-77,DTE IoT,2025-02-25T04:18:35.2518605Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,7,RP119,-77,DTE IoT,2025-02-25T04:19:26.7586836Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,8,RP119,-78,DTE IoT,2025-02-25T04:19:50.9884465Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,9,RP119,-78,DTE IoT,2025-02-25T04:20:19.4016029Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,1,RP119,-78,DTE Staff,2025-02-25T04:16:54.2229527Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,10,RP119,-79,DTE Staff,2025-02-25T04:20:46.1335424Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,11,RP119,-78,DTE Staff,2025-02-25T04:21:12.7545921Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,13,RP119,-79,DTE Staff,2025-02-25T04:21:57.9506202Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,14,RP119,-79,DTE Staff,2025-02-25T04:22:24.1255412Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,15,RP119,-78,DTE Staff,2025-02-25T04:22:46.4478108Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,16,RP119,-78,DTE Staff,2025-02-25T04:23:11.8335404Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,17,RP119,-76,DTE Staff,2025-02-25T04:23:44.4091997Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,18,RP119,-76,DTE Staff,2025-02-25T04:24:11.9361433Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,19,RP119,-77,DTE Staff,2025-02-25T04:24:42.979479Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,2,RP119,-76,DTE Staff,2025-02-25T04:17:19.1346128Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,20,RP119,-78,DTE Staff,2025-02-25T04:25:05.4749156Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,3,RP119,-76,DTE Staff,2025-02-25T04:17:46.5044183Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,4,RP119,-78,DTE Staff,2025-02-25T04:18:12.3852993Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,5,RP119,-78,DTE Staff,2025-02-25T04:18:38.4034024Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,6,RP119,-76,DTE Staff,2025-02-25T04:19:00.8640493Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,7,RP119,-74,DTE Staff,2025-02-25T04:19:23.6295086Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,8,RP119,-79,DTE Staff,2025-02-25T04:19:53.894426Z,esp/topic,1520,639
,70:A7:41:DC:8E:55,11,LAUREN,9,RP119,-75,DTE Staff,2025-02-25T04:20:16.4389247Z,esp/topic,1520,639
,72:A7:41:9C:8E:55,11,LAUREN,1,RP120,-80,DTE IoT,2025-02-25T04:27:15.1145838Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,10,RP120,-79,DTE IoT,2025-02-25T04:31:02.9891587Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,11,RP120,-79,DTE IoT,2025-02-25T04:31:28.06808Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,12,RP120,-81,DTE IoT,2025-02-25T04:31:57.5968578Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,13,RP120,-83,DTE IoT,2025-02-25T04:32:22.8753186Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,14,RP120,-81,DTE IoT,2025-02-25T04:32:52.8827453Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,15,RP120,-81,DTE IoT,2025-02-25T04:33:14.368339Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,16,RP120,-83,DTE IoT,2025-02-25T04:33:40.4040741Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,17,RP120,-80,DTE IoT,2025-02-25T04:34:09.675771Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,18,RP120,-81,DTE IoT,2025-02-25T04:34:34.7512357Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,19,RP120,-80,DTE IoT,2025-02-25T04:35:07.0127233Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,2,RP120,-79,DTE IoT,2025-02-25T04:27:40.1042759Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,20,RP120,-80,DTE IoT,2025-02-25T04:35:29.850076Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,3,RP120,-78,DTE IoT,2025-02-25T04:28:05.8679087Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,4,RP120,-77,DTE IoT,2025-02-25T04:28:33.9715663Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,5,RP120,-78,DTE IoT,2025-02-25T04:28:56.3731478Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,6,RP120,-79,DTE IoT,2025-02-25T04:29:25.44126Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,7,RP120,-81,DTE IoT,2025-02-25T04:29:47.3179055Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,8,RP120,-80,DTE IoT,2025-02-25T04:30:11.9221293Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,9,RP120,-79,DTE IoT,2025-02-25T04:30:37.7995026Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,1,RP120,-79,DTE Staff,2025-02-25T04:27:12.1043725Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,10,RP120,-79,DTE Staff,2025-02-25T04:30:59.9695191Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,11,RP120,-77,DTE Staff,2025-02-25T04:31:24.9094927Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,12,RP120,-85,DTE Staff,2025-02-25T04:32:00.2846537Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,13,RP120,-84,DTE Staff,2025-02-25T04:32:25.9347917Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,14,RP120,-80,DTE Staff,2025-02-25T04:32:49.8224183Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,15,RP120,-81,DTE Staff,2025-02-25T04:33:17.5345025Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,16,RP120,-84,DTE Staff,2025-02-25T04:33:43.0456958Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,17,RP120,-79,DTE Staff,2025-02-25T04:34:06.481961Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,18,RP120,-80,DTE Staff,2025-02-25T04:34:31.7840289Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,19,RP120,-79,DTE Staff,2025-02-25T04:35:03.8322233Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,2,RP120,-81,DTE Staff,2025-02-25T04:27:43.1188131Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,20,RP120,-81,DTE Staff,2025-02-25T04:35:32.5090768Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,3,RP120,-80,DTE Staff,2025-02-25T04:28:09.3189343Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,4,RP120,-77,DTE Staff,2025-02-25T04:28:31.02296Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,5,RP120,-78,DTE Staff,2025-02-25T04:28:59.3987347Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,6,RP120,-79,DTE Staff,2025-02-25T04:29:22.4353575Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,8,RP120,-79,DTE Staff,2025-02-25T04:30:08.9510946Z,esp/topic,1520,838
,70:A7:41:DC:8E:55,11,LAUREN,9,RP120,-78,DTE Staff,2025-02-25T04:30:34.7338794Z,esp/topic,1520,838
,72:A7:41:9C:8E:55,11,LAUREN,1,RP31,-80,DTE IoT,2025-02-25T03:32:49.3591474Z,esp/topic,1219,1037
,72:A7:41:9C:8E:55,11,LAUREN,1,RP31,-80,DTE IoT,2025-02-25T03:34:12.2507437Z,esp/topic,1219,1037
,70:A7:41:DC:8E:55,11,LAUREN,1,RP31,-81,DTE Staff,2025-02-25T03:32:52.3724589Z,esp/topic,1219,1037
,70:A7:41:DC:8E:55,11,LAUREN,1,RP31,-80,DTE Staff,2025-02-25T03:34:15.0623423Z,esp/topic,1219,1037
